CVE_MUN,GM,IM,Cluster labels
20528,Alto,50.9613356433133,2
20529,Muy alto,47.591830827377,0
20530,Alto,49.786181722265,3
20531,Medio,54.5464834139844,2
20532,Alto,50.223222776954,0
20533,Medio,53.213162172348,0
20534,Alto,48.8382679263955,0
20535,Alto,51.1740238493043,0
20536,Bajo,54.751967187128,2
20537,Alto,52.3851429865836,2
20538,Medio,53.3916838727478,0
20539,Bajo,55.0669643867351,2
20540,Bajo,56.5393484361019,1
20541,Medio,53.794266002626,2
20542,Medio,53.0141542466249,0
20543,Alto,49.3746947228528,0
20544,Alto,52.6182245066547,2
20545,Bajo,55.692267844041,1
20546,Alto,52.064601362043,3
20547,Medio,54.3033371157521,2
20548,Alto,49.6856358646832,3
20549,Alto,51.6898038116708,0
20550,Medio,53.687085210756,3
20551,Bajo,55.9767002010425,1
20552,Medio,54.4568370435835,2
20553,Muy bajo,57.0684831864466,1
20554,Alto,50.7311560242598,0
20555,Medio,53.2272341100064,3
20556,Medio,54.1172918618237,2
20557,Muy bajo,57.402700187761,1
20558,Medio,53.905758832112,2
20559,Medio,53.6106634174365,2
20560,Alto,52.0265824626296,0
20561,Alto,49.8365052381525,0
20562,Medio,53.998055275422,4
20563,Muy alto,47.0043418380691,0
20564,Alto,50.6256169489425,0
20565,Alto,51.8806135514583,1
20566,Alto,49.6370734554883,0
20567,Muy alto,48.1187576430958,0
20568,Medio,52.7085923713286,2
20569,Alto,49.8131705337607,3
20570,Medio,54.1300585255153,1
21001,Medio,54.1870446725267,4
21002,Alto,51.505070239247,3
21003,Medio,53.981285833308,1
21004,Medio,54.3040399526349,4
21005,Muy alto,47.1913584890913,0
21006,Alto,49.9003552247959,0
21007,Alto,51.5294292706956,3
21008,Bajo,55.3629681806683,2
21009,Alto,52.086717019023,3
21010,Alto,49.5226875208232,0
21011,Medio,53.1550237085235,2
21012,Medio,54.4014537381603,4
21013,Bajo,54.6388177261954,4
21014,Alto,49.8822422828798,2
21015,Muy bajo,56.5768836324401,1
21016,Medio,52.8768102408361,0
21017,Medio,53.9876210568804,0
21018,Medio,53.0098451639598,0
21019,Muy bajo,56.6300587438743,1
21020,Bajo,55.4476964443985,4
21021,Medio,54.4000316806716,2
21022,Medio,52.8577526622273,0
21023,Alto,51.6710467294333,0
21024,Medio,52.9334144043466,2
21025,Alto,52.4809312517531,0
21026,Medio,54.3971809246484,4
21027,Alto,51.4001884026317,0
21028,Alto,50.5804835068056,0
21029,Alto,51.9724859516312,0
21030,Alto,52.1095095359018,2
21031,Alto,51.7659977442594,2
21032,Medio,53.0128090307625,2
21033,Medio,52.7507256236087,0
21034,Muy bajo,57.2454447252674,1
21035,Medio,53.8094186931408,2
21036,Muy alto,48.7013538573463,0
21037,Medio,54.1620183462901,2
21038,Medio,54.3849044139687,4
21039,Alto,52.3645541675925,0
21040,Alto,52.1250668465823,3
21041,Muy bajo,59.89073263479,1
21042,Alto,51.1131835520234,0
21043,Alto,51.0030473295445,0
21044,Medio,54.473680688158,4
21045,Bajo,55.4129914502671,4
21046,Bajo,54.8380303344335,4
21047,Medio,54.4930818566327,1
21048,Bajo,55.8221847637757,2
21049,Alto,48.8917765580963,0
21050,Alto,49.2873160008827,0
21051,Bajo,55.0571097383883,1
21052,Alto,51.9459043519623,2
21053,Bajo,54.8357689259056,4
21054,Medio,53.6994319593911,0
21055,Alto,51.4706511425846,0
21056,Medio,53.1187097394576,2
21057,Alto,52.2545499615667,2
21058,Alto,51.6092335036026,0
21059,Alto,51.2861778728113,3
21060,Bajo,55.0794289912105,4
21061,Muy alto,45.8768096917712,0
21062,Medio,53.8196270510733,2
21063,Bajo,55.3544960728121,4
21064,Alto,51.4757816429205,3
21065,Medio,54.5077733450038,4
21066,Alto,51.6632134766281,2
21067,Bajo,54.9962831331053,4
21068,Alto,49.96321822547,0
21069,Medio,53.2640344435555,0
21070,Alto,50.7069033177669,2
21071,Bajo,55.6599138856877,1
21072,Muy alto,47.7544133097575,0
21073,Medio,53.7191690138778,4
21074,Muy bajo,57.2878297242416,1
21075,Medio,53.7123449273868,0
21076,Medio,52.9064452603247,0
21077,Muy alto,46.7654890974039,0
21078,Alto,49.5318709003349,0
21079,Medio,54.3188768482396,3
21080,Alto,51.2717541751356,2
21081,Alto,49.6206122305348,0
21082,Bajo,55.9752886606756,1
21083,Alto,52.4373172397588,0
21084,Alto,48.753224839486,0
21085,Bajo,55.9803646506846,1
21086,Alto,50.0477522099812,3
21087,Alto,51.4367626935752,0
21088,Alto,51.3817035256925,3
21089,Alto,50.9710611038745,2
21090,Muy bajo,57.2795080229273,1
21091,Muy bajo,57.6354660020421,1
21092,Alto,52.0315343291835,2
21093,Medio,53.2466217649757,2
21094,Bajo,55.7246541307075,4
21095,Bajo,55.7065238229095,4
21096,Bajo,54.842253347287,4
21097,Bajo,56.1029050793764,2
21098,Medio,53.595688323434,4
21099,Alto,52.2034394892961,3
21100,Alto,50.5501192064928,0
21101,Medio,52.6611323685747,0
21102,Muy bajo,56.653147311774,4
21103,Alto,52.5364473513634,0
21104,Bajo,55.8216736957719,1
21105,Medio,53.3651662275059,0
21106,Bajo,55.9892191485837,1
21107,Muy alto,43.6856887151205,0
21108,Bajo,55.4971385225531,4
21109,Alto,51.6954702176506,0
21110,Medio,53.2714259535265,0
21111,Alto,49.9630047287579,0
21112,Alto,52.0672948730919,2
21113,Alto,52.1133164759504,2
21114,Muy bajo,59.4644734263428,1
21115,Medio,53.3907629141748,4
21116,Alto,50.9674305878683,0
21117,Muy bajo,56.9627062506334,1
21118,Bajo,54.8765567941413,4
21119,Muy bajo,59.9365824961401,1
21120,Alto,50.1660806669619,0
21121,Alto,52.4073335440848,2
21122,Bajo,56.2779449201811,2
21123,Alto,49.0901009671175,0
21124,Medio,54.3359528948424,0
21125,Muy bajo,57.9781689654493,1
21126,Medio,53.4279951822184,0
21127,Alto,52.5505419635111,2
21128,Bajo,56.2186428328039,1
21129,Medio,53.7825429932631,4
21130,Medio,54.1646867164637,4
21131,Medio,54.4551342442315,4
21132,Muy bajo,58.2203845769481,1
21133,Medio,54.2494230025806,2
21134,Muy bajo,56.6224536705547,1
21135,Medio,53.9091306421396,2
21136,Muy bajo,58.6898539737101,1
21137,Medio,53.1797931304404,2
21138,Bajo,54.8180565680326,0
21139,Medio,52.6481084261642,2
21140,Muy bajo,59.0792822276916,1
21141,Medio,52.8638253944609,3
21142,Bajo,55.4520982429278,4
21143,Muy bajo,56.8429076565582,1
21144,Medio,53.8076128514112,1
21145,Muy alto,47.7343596432016,0
21146,Alto,52.3965670546324,2
21147,Alto,50.7784774716862,0
21148,Alto,51.6304527205526,0
21149,Medio,53.4987287115658,0
21150,Alto,52.06892920154,3
21151,Bajo,56.0821457962269,4
21152,Bajo,55.0714460957403,4
21153,Bajo,55.5035318931278,4
21154,Bajo,55.8088335051119,4
21155,Medio,53.2446284599386,2
21156,Muy bajo,57.1736295659565,1
21157,Alto,52.2174481683516,0
21158,Alto,50.149683979948,3
21159,Alto,48.7359645518723,0
21160,Medio,53.4744106548613,2
21161,Bajo,54.8045707625278,2
21162,Muy alto,47.9911167872867,0
21163,Bajo,55.9740164967099,1
21164,Bajo,55.5740313119697,4
21165,Alto,49.8345162201161,3
21166,Medio,54.5751838479252,4
21167,Alto,48.9275005702066,0
21168,Alto,50.5401702780679,1
21169,Alto,52.619841699619,0
21170,Medio,53.9553903350347,4
21171,Bajo,55.453129065379,2
21172,Medio,52.9691690328959,0
21173,Muy bajo,57.8374853593855,1
21174,Muy bajo,57.5211818118232,1
21175,Bajo,54.6742577532586,2
21176,Medio,54.4456067602377,2
21177,Medio,52.9058813524694,0
21178,Alto,49.8870819386488,3
21179,Medio,53.9960641372479,0
21180,Bajo,55.709229183396,4
21181,Muy bajo,56.9620965294138,4
21182,Bajo,55.2547648731919,4
21183,Alto,49.3740955409026,0
21184,Alto,50.8921321644112,0
21185,Medio,53.3066844914418,0
21186,Bajo,54.8352622513716,4
21187,Alto,50.0121913399928,0
21188,Alto,52.5501768688809,0
21189,Bajo,55.0300583594463,4
21190,Medio,53.8373754511084,2
21191,Alto,52.3667925793858,0
21192,Medio,53.1299697299529,4
21193,Alto,52.2510995530557,3
21194,Medio,53.2053337617747,1
21195,Muy alto,47.961470070223,0
21196,Medio,53.5318022845794,2
21197,Bajo,54.8332525957009,4
21198,Muy alto,47.3105916797851,3
21199,Medio,53.302421367153,0
21200,Alto,51.7114974267485,0
21201,Medio,53.5894645863985,0
21202,Alto,50.3628397177973,0
21203,Medio,53.7538779911098,4
21204,Bajo,55.0249356160415,2
21205,Bajo,54.6532094547855,4
21206,Alto,51.2381892993837,0
21207,Medio,53.7486832996587,0
21208,Bajo,55.4248903782217,1
21209,Medio,53.1390993259828,0
21210,Medio,52.8592160058735,0
21211,Muy bajo,57.252353704232,1
21212,Alto,51.1929186929248,0
21213,Alto,51.1222954884227,0
21214,Medio,54.4523364875769,0
21215,Alto,52.1303951170637,2
21216,Alto,50.7778393792522,2
21217,Muy alto,48.1038208578218,0
22001,Medio,52.6384709850884,3
22002,Alto,51.3061242651513,3
22003,Medio,54.4221025741989,2
22004,Medio,53.826877738956,3
22005,Bajo,54.7822054109821,1
22006,Muy bajo,60.9170414526895,1
22007,Bajo,56.1421339340671,1
22008,Bajo,55.8059966055312,2
22009,Bajo,55.3100149130507,1
22010,Alto,51.8575519546268,3
22011,Muy bajo,58.7411801102888,1
22012,Muy bajo,56.9610052288028,1
22013,Medio,53.0975361584982,3
22014,Muy bajo,60.3649833591697,1
22015,Alto,52.5047227244323,3
22016,Muy bajo,58.8118455964751,1
22017,Muy bajo,57.3416428388048,1
22018,Medio,53.329216499351,3
23001,Muy bajo,58.6782928274151,1
23002,Medio,52.6470861937271,3
23003,Muy bajo,56.9425144293761,1
23004,Muy bajo,57.816395956287,1
23005,Muy bajo,59.7140058687239,1
23006,Alto,52.4973224792241,3
23007,Medio,53.5925709996106,3
23008,Muy bajo,59.5756301650506,1
23009,Bajo,56.1479600777296,1
23010,Medio,53.4834981325083,0
23011,Muy bajo,58.2496774247571,1
24001,Medio,52.7831455311126,1
24002,Alto,51.228237686878,3
24003,Muy alto,47.7391583775157,3
24004,Medio,52.8996653695929,2
24005,Muy bajo,56.8674867955481,1
24006,Alto,51.271146015899,3
24007,Muy bajo,56.8559405084245,1
24008,Muy bajo,56.9490245753009,1
24009,Bajo,56.3248080815687,2
24010,Medio,54.0303547241637,1
24011,Muy bajo,57.1508218680569,1
24012,Alto,49.1411941890838,3
24013,Muy bajo,57.4479950111411,1
24014,Alto,50.6319360410292,3
24015,Bajo,54.6441251091807,1
24016,Bajo,56.1644359058229,1
24017,Alto,49.0070471872958,3
24018,Alto,50.5275187887786,3
24019,Medio,52.7560430550016,2
24020,Muy bajo,58.2205004740054,1
24021,Medio,54.024823418533,3
24022,Medio,53.7655679053393,1
24023,Medio,52.7614525123718,1
24024,Bajo,56.2486785437872,1
24025,Bajo,55.3206256899555,1
24026,Alto,50.8418683414023,3
24027,Bajo,55.3762891058499,1
24028,Muy bajo,60.4891453569334,1
24029,Alto,49.3550330095779,3
24030,Medio,53.6914001409053,2
24031,Muy alto,44.470323096072,3
24032,Medio,53.436125099673,1
24033,Medio,52.9905728564408,2
24034,Medio,53.8250239605539,2
24035,Muy bajo,60.2932819776729,1
24036,Alto,51.0909799597704,3
24037,Medio,52.8299731407825,3
24038,Alto,50.7426627250659,3
24039,Alto,51.1474849551664,0
24040,Bajo,55.0729947470425,1
24041,Alto,52.0849415657391,0
24042,Bajo,55.313302854634,1
24043,Alto,52.0499620481921,3
24044,Medio,53.0245584045777,3
24045,Medio,53.6532692732601,1
24046,Medio,53.2087507417766,3
24047,Alto,50.9245426773852,3
24048,Bajo,56.4037044105879,2
24049,Medio,53.4597667118299,1
24050,Bajo,54.9862814747408,1
24051,Medio,54.2892834421812,2
24052,Medio,53.5182700837445,0
24053,Medio,54.4715615464667,2
24054,Alto,50.8554984945648,3
24055,Bajo,54.6456028914154,1
24056,Bajo,54.6433857629306,4
24057,Alto,52.2664214369757,0
24058,Bajo,56.4754894700027,1
25001,Muy bajo,58.6651104720047,1
25002,Muy bajo,57.2767511257247,1
25003,Alto,51.1903217401136,0
25004,Bajo,55.9143078455085,1
25005,Bajo,54.7337072126401,1
25006,Muy bajo,59.6469560630253,1
25007,Medio,53.3869684021928,3
25008,Bajo,55.8149847106944,1
25009,Bajo,56.4302127899758,1
25010,Bajo,55.5428366921348,1
25011,Muy bajo,57.4289427021595,1
25012,Muy bajo,59.6999642591626,1
25013,Bajo,55.2915596194213,1
25014,Bajo,55.8490496554162,1
25015,Muy bajo,59.1357902529321,1
25016,Bajo,54.623150870549,2
25017,Medio,53.4860304294174,3
25018,Muy bajo,56.6904242638884,1
26001,Muy bajo,57.175872769858,2
26002,Muy bajo,58.6321202733079,1
26003,Medio,53.436431860847,3
26004,Muy bajo,57.2549161127697,1
26005,Muy bajo,56.7328167011922,2
26006,Muy bajo,57.2258475694119,2
26007,Muy bajo,57.6798790210215,2
26008,Muy bajo,56.5757785718752,2
26009,Bajo,56.473778852233,2
26010,Bajo,56.0834054648813,2
26011,Muy bajo,57.2258410577153,2
26012,Bajo,55.8500469062158,1
26013,Muy bajo,58.3416456049774,2
26014,Muy bajo,57.6960053400689,2
26015,Muy bajo,57.0909438630272,2
26016,Muy bajo,57.4074407078711,2
26017,Muy bajo,57.9384484648941,1
26018,Muy bajo,59.6178883034836,1
26019,Muy bajo,59.6750634488765,1
26020,Bajo,56.1536324722873,2
26021,Bajo,56.5022855102437,2
26022,Bajo,56.134818243072,2
26023,Muy bajo,58.6622295656059,2
26024,Muy bajo,57.668957954668,2
26025,Muy bajo,58.5098275043083,1
26026,Bajo,55.0103346063358,4
26027,Muy bajo,59.0513582154044,1
26028,Muy bajo,57.9704555419089,2
26029,Muy bajo,58.5191329127171,1
26030,Muy bajo,60.4437538603046,1
26031,Muy bajo,56.5534097613117,2
26032,Muy bajo,58.0876552525352,2
26033,Bajo,56.1992942409049,1
26034,Muy bajo,58.3401720959105,2
26035,Muy bajo,57.8331698923543,1
26036,Muy bajo,59.5683507417418,1
26037,Muy bajo,57.1525437900721,2
26038,Muy bajo,58.6220537837727,2
26039,Muy bajo,58.4678341973091,1
26040,Bajo,54.8449756322876,3
26041,Muy bajo,60.1560054349981,1
26042,Muy bajo,57.9419748391766,1
26043,Muy bajo,59.0224167609303,1
26044,Muy bajo,57.2111792448595,2
26045,Bajo,55.4563266983392,3
26046,Muy bajo,57.9345151666993,2
26047,Muy bajo,57.5664020548657,1
26048,Muy bajo,58.6392146166767,1
26049,Alto,49.4410849539782,3
26050,Bajo,56.2790420358038,2
26051,Medio,54.3444234734126,2
26052,Bajo,56.5226140656418,2
26053,Muy bajo,57.984899079762,2
26054,Muy bajo,57.5386764794021,2
26055,Muy bajo,58.5336454830706,1
26056,Medio,54.1163254703618,4
26057,Muy bajo,56.6027564432322,2
26058,Muy bajo,58.9952098453735,1
26059,Muy bajo,56.7390154783217,2
26060,Bajo,55.3784092311154,2
26061,Bajo,55.9301861449669,2
26062,Muy bajo,56.5687422257567,2
26063,Muy bajo,57.2170199755329,2
26064,Bajo,56.4495053672598,2
26065,Bajo,55.9414343753266,2
26066,Muy bajo,57.3541362087749,2
26067,Muy bajo,57.5008708426407,2
26068,Muy bajo,56.5946007805219,2
26069,Medio,53.1876210134935,3
26070,Muy bajo,57.5333937570597,1
26071,Muy bajo,56.8547963520587,1
26072,Bajo,55.3743606722922,1
27001,Medio,53.9658200652088,4
27002,Bajo,55.9741724391306,1
27003,Medio,54.0359867539869,1
27004,Muy bajo,58.7305881928387,1
27005,Bajo,56.3285825680257,1
27006,Bajo,55.4709692051991,1
27007,Muy bajo,57.275449425551,1
27008,Medio,54.2023211917676,1
27009,Bajo,55.5079197419079,2
27010,Bajo,56.3321208402706,1
27011,Medio,53.3179949617422,4
27012,Medio,54.3294238794459,1
27013,Muy bajo,57.7795396992632,1
27014,Muy bajo,57.577451067832,1
27015,Medio,54.3275567617433,4
27016,Bajo,55.5497062217974,4
27017,Bajo,54.7349584457931,1
28001,Bajo,56.3280504498663,1
28002,Bajo,56.1551917538532,1
28003,Muy bajo,58.9877930026862,1
28004,Medio,54.492839693816,2
28005,Bajo,55.0629000704137,2
28006,Muy alto,48.4444217302682,3
28007,Muy bajo,57.2834479280164,1
28008,Alto,51.7799755912365,3
28009,Muy bajo,60.459278652103,1
28010,Medio,54.3284892230934,3
28011,Bajo,54.9752429969075,2
28012,Bajo,55.6700433351164,1
28013,Bajo,55.0396508949848,2
28014,Bajo,55.8598671467506,3
28015,Muy bajo,57.4290187938139,1
28016,Bajo,55.6565181411044,2
28017,Bajo,55.3206639371914,1
28018,Bajo,56.0754289978931,2
28019,Medio,54.3937128635702,2
28020,Bajo,55.3517569464596,2
28021,Muy bajo,58.014984968223,1
28022,Muy bajo,58.2648585290046,1
28023,Medio,53.7019372120909,3
28024,Muy bajo,58.5850303497704,1
28025,Muy bajo,58.3864639994001,1
28026,Alto,50.6235134569275,3
28027,Muy bajo,58.9366825363089,1
28028,Bajo,55.7564781407134,2
28029,Bajo,55.2870720187535,1
28030,Bajo,56.4847240106659,1
28031,Medio,53.8277164096378,3
28032,Muy bajo,58.7743459251207,1
28033,Muy bajo,57.6803958872068,1
28034,Medio,52.9324701447164,0
28035,Bajo,56.3489440828454,1
28036,Muy alto,43.8773408541018,3
28037,Bajo,55.0740539875972,1
28038,Muy bajo,60.1111421258806,1
28039,Medio,53.7081541270041,1
28040,Muy bajo,57.5390707114233,1
28041,Muy bajo,59.5270115010553,1
28042,Bajo,54.693548864187,2
28043,Muy bajo,57.3351958155491,1
29001,Muy bajo,58.891702562831,1
29002,Muy bajo,57.8933208429541,2
29003,Bajo,55.0604290999821,2
29004,Bajo,54.6331887222251,4
29005,Muy bajo,59.4146598346966,1
29006,Muy bajo,57.817941947762,1
29007,Bajo,55.2114599163845,1
29008,Bajo,56.4760247070218,4
29009,Bajo,56.4619193272822,2
29010,Muy bajo,58.2734705798185,1
29011,Muy bajo,56.5438819652774,2
29012,Bajo,55.6413315360806,2
29013,Muy bajo,57.0789567173746,1
29014,Muy bajo,56.5719272713802,1
29015,Muy bajo,56.9170718376537,1
29016,Muy bajo,57.5389075263234,1
29017,Bajo,56.1788851614457,4
29018,Muy bajo,57.3545692915535,1
29019,Muy bajo,57.9384034489893,1
29020,Muy bajo,57.2179634646176,1
29021,Muy bajo,57.3313327882354,1
29022,Muy bajo,56.9665240519108,2
29023,Bajo,56.1135160939383,2
29024,Muy bajo,57.946105462749,1
29025,Muy bajo,56.9465889194542,1
29026,Muy bajo,58.0929039417132,1
29027,Muy bajo,57.5464178743406,1
29028,Muy bajo,57.3528286386331,1
29029,Muy bajo,57.1056071635492,2
29030,Bajo,55.4180584921153,4
29031,Muy bajo,58.2600939724683,1
29032,Muy bajo,56.9211003907198,2
29033,Muy bajo,60.1643980330608,1
29034,Bajo,55.678776494884,4
29035,Muy bajo,57.7717840463185,1
29036,Muy bajo,58.4627884710793,1
29037,Medio,54.3949011272132,4
29038,Muy bajo,58.1091210646074,1
29039,Muy bajo,57.1498257498042,1
29040,Bajo,56.1342870559077,2
29041,Muy bajo,58.0867388581702,1
29042,Muy bajo,58.963338074148,1
29043,Muy bajo,58.8116700194908,1
29044,Muy bajo,58.3706059123732,1
29045,Muy bajo,58.1492893682079,1
29046,Medio,54.5066594241866,4
29047,Bajo,55.7408015271256,4
29048,Muy bajo,58.7572009774468,1
29049,Muy bajo,59.0539727388004,1
29050,Muy bajo,57.6532902226771,1
29051,Muy bajo,57.1190160268769,2
29052,Muy bajo,56.8116396393322,1
29053,Muy bajo,58.3422032182058,1
29054,Muy bajo,59.0089591698113,1
29055,Bajo,56.321957131931,2
29056,Muy bajo,58.1559235921782,1
29057,Muy bajo,57.0483346134692,2
29058,Muy bajo,58.1952827574857,1
29059,Muy bajo,57.4355558315506,1
29060,Muy bajo,58.539152389493,1
30001,Medio,53.0621821957701,0
30002,Medio,54.3811306807476,4
30003,Bajo,54.971724525608,1
30004,Bajo,54.9864349287468,2
30005,Alto,51.8152532016716,3
30006,Alto,51.1589761925847,0
30007,Medio,53.0588371697282,3
30008,Alto,51.4628808515527,2
30009,Bajo,54.63709168268,2
30010,Medio,53.0061860988904,0
30011,Muy bajo,57.5604597311725,1
30012,Medio,53.207634967301,2
30013,Muy bajo,56.9675632906693,1
30014,Bajo,55.483302719256,1
30015,Medio,53.9098981307141,0
30016,Muy bajo,57.8429325470823,1
30017,Bajo,55.6939923923123,2
30018,Alto,49.7817115637169,0
30019,Alto,49.1695124632876,0
30020,Muy alto,48.2813415085533,0
30021,Bajo,55.0374615248938,1
30022,Medio,53.1583508504644,0
30023,Alto,51.5812814478897,0
30024,Medio,53.018026480671,0
30025,Alto,49.6222928365234,0
30026,Muy bajo,58.3917062825881,1
30027,Alto,48.9790001977968,3
30028,Muy bajo,59.9383548010404,1
30029,Alto,50.2982267223291,0
30030,Bajo,55.9229698962634,1
30031,Alto,50.7052031188846,3
30032,Medio,54.1313422847645,0
30033,Alto,51.7466695734049,3
30034,Muy bajo,57.3423392974746,1
30035,Medio,53.1968008395521,0
30036,Bajo,54.8633037949111,4
30037,Alto,49.369583499505,0
30038,Muy bajo,57.6573520249301,1
30039,Muy bajo,58.7811576958087,1
30040,Muy bajo,57.0567698945525,1
30041,Muy alto,47.7451125609964,3
30042,Alto,51.4520140111073,3
30043,Alto,50.1457971533641,0
30044,Muy bajo,57.7341582231041,1
30045,Bajo,55.8650223492314,1
30046,Medio,52.8314891374496,2
30047,Alto,52.610975125848,0
30048,Muy bajo,56.7042527764036,1
30049,Medio,53.5498089396363,3
30050,Muy alto,47.0940515356414,3
30051,Alto,50.9503067372707,0
30052,Medio,54.506740144576,2
30053,Bajo,56.0612989906812,1
30054,Medio,53.8543274927286,2
30055,Alto,50.6519470361844,3
30056,Alto,50.3500132998861,0
30057,Alto,51.0061671657417,0
30058,Alto,52.0779826471611,3
30059,Medio,54.1765347564981,1
30060,Alto,52.1024064864253,1
30061,Alto,52.4686953830419,1
30062,Medio,53.8800907158998,4
30063,Alto,52.2970294198516,0
30064,Muy alto,45.9446827556425,3
30065,Muy bajo,57.9180984558644,1
30066,Alto,50.9405757282137,3
30067,Alto,48.854444037164,0
30068,Muy bajo,57.6026104299342,1
30069,Bajo,54.8675235247525,1
30070,Alto,49.701965680115,3
30071,Bajo,54.8656146485489,4
30072,Alto,52.3385952700858,3
30073,Alto,52.4786068366963,2
30074,Bajo,55.6190103332648,2
30075,Alto,51.6037242117298,3
30076,Muy alto,45.6066667983378,0
30077,Bajo,55.0426045386878,1
30078,Alto,50.8736037088946,3
30079,Alto,52.1614453649608,0
30080,Medio,53.3038972974176,0
30081,Bajo,55.2327739456133,1
30082,Bajo,55.0801602038577,1
30083,Alto,49.8763796571413,0
30084,Medio,52.8517744294471,2
30085,Muy bajo,56.7286961183117,1
30086,Medio,53.2018909695543,0
30087,Muy bajo,59.3088345677776,1
30088,Medio,54.0916139014928,2
30089,Bajo,55.3151513893265,1
30090,Medio,54.414318076506,2
30091,Alto,51.9686438347193,2
30092,Bajo,55.3059300335625,4
30093,Bajo,54.7423856465128,2
30094,Medio,54.1922829836486,0
30095,Alto,52.4703154762172,2
30096,Medio,54.5534728512334,2
30097,Muy bajo,57.5679064681771,1
30098,Alto,52.113689590025,0
30099,Medio,52.9447096841093,0
30100,Bajo,55.4008844742762,1
30101,Bajo,54.7713917159327,4
30102,Bajo,55.9617321865995,1
30103,Muy alto,47.8548694497225,0
30104,Alto,50.6920219308418,0
30105,Muy bajo,58.2767616777666,1
30106,Medio,53.8320773126539,4
30107,Alto,51.3990081406163,0
30108,Muy bajo,56.5739942316995,1
30109,Bajo,55.4429269646991,1
30110,Muy alto,40.8998289988401,0
30111,Bajo,55.0405481384462,1
30112,Bajo,55.6844298970968,1
30113,Alto,52.2020067211402,0
30114,Medio,54.2916732554398,2
30115,Bajo,55.8553561974928,1
30116,Bajo,54.8078088604078,1
30117,Medio,52.8240846655804,3
30118,Muy bajo,59.5446692320251,1
30119,Bajo,55.546500754102,1
30120,Bajo,54.9002382535644,1
30121,Alto,50.49407222158,3
30122,Alto,51.4271254568614,0
30123,Bajo,55.8940667697526,1
30124,Alto,51.8642083061676,1
30125,Medio,53.7917728709119,1
30126,Bajo,55.6369047560395,2
30127,Alto,48.7844945403974,0
30128,Bajo,56.1143746702857,4
30129,Alto,52.6280506313362,0
30130,Medio,52.6700034380511,2
30131,Muy bajo,58.1970083813724,1
30132,Medio,53.8867242923627,4
30133,Bajo,56.0071821284793,1
30134,Bajo,55.6769702812887,2
30135,Medio,54.3375751932456,4
30136,Bajo,54.8417842803423,4
30137,Muy alto,48.2762994969318,0
30138,Muy bajo,59.1281255009264,1
30139,Medio,53.2000657144525,2
30140,Alto,50.2183598523816,0
30141,Medio,53.7020786815932,0
30142,Medio,52.6996858258936,2
30143,Medio,52.7185044833461,2
30144,Medio,52.7892231222939,0
30145,Bajo,54.9899881140144,1
30146,Medio,53.6295802826039,2
30147,Muy alto,47.7079011686475,0
30148,Bajo,55.2507396629776,1
30149,Muy alto,48.4459059100172,0
30150,Medio,53.1691224482705,1
30151,Alto,50.7005752486546,3
30152,Alto,51.7374201211856,3
30153,Medio,53.3830038144498,2
30154,Alto,52.1125407426388,2
30155,Muy alto,48.3527873628133,1
30156,Alto,51.5486067297685,0
30157,Muy alto,48.6788338046811,3
30158,Alto,52.3361651893187,3
30159,Muy alto,41.7826042040739,0
30160,Medio,53.4754164455517,1
30161,Alto,51.8961726927213,3
30162,Alto,50.2762036032996,3
30163,Alto,52.0366369006151,0
30164,Bajo,56.1153983050551,1
30165,Muy alto,47.8033673396414,3
30166,Medio,52.6832101379783,2
30167,Medio,53.6498530722075,0
30168,Muy alto,47.1039218402517,0
30169,Alto,52.5117591280733,3
30170,Muy alto,46.2967654177397,0
30171,Alto,50.0187751738277,0
30172,Alto,50.8699241154645,1
30173,Muy alto,48.6364470246558,3
30174,Bajo,55.5437587919481,1
30175,Medio,53.1694221476492,1
30176,Medio,52.903681218288,2
30177,Alto,52.1026897541718,0
30178,Medio,54.5505881805022,1
30179,Medio,54.0605852526015,2
30180,Muy alto,48.1120254634698,3
30181,Medio,54.0408778972904,2
30182,Bajo,55.5016247757763,4
30183,Bajo,55.2632775896954,4
30184,Alto,49.3751418055862,0
30185,Medio,52.6663387561566,0
30186,Bajo,54.9961271865583,2
30187,Alto,52.3907169934593,0
30188,Medio,52.96441307016,2
30189,Muy bajo,56.6910782717395,1
30190,Medio,53.4232356540971,2
30191,Muy bajo,57.7183789417571,1
30192,Bajo,55.8690284800342,1
30193,Muy bajo,59.273734510766,1
30194,Medio,53.0742946419513,0
30195,Muy alto,48.1558708745428,0
30196,Bajo,55.2821233334062,1
30197,Medio,52.7375604419443,2
30198,Alto,48.9017604313953,3
30199,Medio,54.3045480281877,4
30200,Medio,54.1251349689615,2
30201,Alto,48.799211329358,0
30202,Muy alto,47.0184151832003,0
30203,Muy alto,46.5392743680699,0
30204,Bajo,56.4553040260628,1
30205,Bajo,55.9630391153659,1
30206,Muy bajo,58.7087524845057,1
30207,Medio,53.92190547191,1
30208,Bajo,56.466983669733,1
30209,Alto,51.5277834268462,0
30210,Alto,51.3426000802611,0
30211,Bajo,55.4182661230762,2
30212,Alto,49.9173360273285,0
31001,Alto,52.0644029722264,3
31002,Bajo,55.083317191263,1
31003,Medio,53.8228606441541,4
31004,Bajo,55.0269348194927,2
31005,Medio,54.383083000654,4
31006,Medio,54.1461302464,4
31007,Bajo,56.2566657520727,1
31008,Alto,52.1191022224473,3
31009,Medio,53.7285104726297,3
